-0.47449,-0.33168,-0.15528,-0.33638,0.29893,0.057861
-0.46974,-0.32836,-0.15374,-0.33296,0.29754,0.057423
-0.46504,-0.32508,-0.15221,-0.32957,0.29618,0.05698
-0.46039,-0.32183,-0.15069,-0.32622,0.29484,0.056531
-0.45578,-0.31861,-0.1492,-0.3229,0.29353,0.056078
-0.45122,-0.31542,-0.14771,-0.3196,0.29223,0.055619
-0.44671,-0.31226,-0.14624,-0.31634,0.29096,0.055156
-0.44224,-0.30914,-0.14479,-0.31311,0.28971,0.054688
-0.43782,-0.30605,-0.14335,-0.30991,0.28848,0.054216
-0.43344,-0.30298,-0.14192,-0.30675,0.28727,0.05374
-0.4291,-0.29995,-0.14051,-0.30361,0.28607,0.053259
-0.42481,-0.29695,-0.13911,-0.3005,0.2849,0.052775
-0.42056,-0.29398,-0.13773,-0.29742,0.28375,0.052286
-0.41636,-0.29104,-0.13636,-0.29437,0.28261,0.051795
-0.41219,-0.28813,-0.135,-0.29135,0.28149,0.051299
-0.40807,-0.28524,-0.13365,-0.28836,0.28038,0.0508
-0.40399,-0.28239,-0.13232,-0.2854,0.2793,0.050299
-0.39995,-0.27956,-0.13101,-0.28247,0.27823,0.049794
-0.39595,-0.27677,-0.1297,-0.27956,0.27717,0.049286
-0.39199,-0.274,-0.12841,-0.27668,0.27613,0.048775
-0.38807,-0.27126,-0.12713,-0.27384,0.2751,0.048262
-0.38418,-0.26854,-0.12587,-0.27101,0.27409,0.047747
-0.38034,-0.26586,-0.12461,-0.26822,0.27309,0.047229
-0.37654,-0.2632,-0.12337,-0.26545,0.27211,0.046709
-0.37277,-0.26056,-0.12214,-0.26271,0.27114,0.046187
-0.36904,-0.25796,-0.12093,-0.26,0.27018,0.045664
-0.36535,-0.25538,-0.11972,-0.25732,0.26924,0.045138
-0.3617,-0.25282,-0.11853,-0.25466,0.2683,0.044611
-0.35808,-0.25029,-0.11735,-0.25202,0.26738,0.044083
-0.3545,-0.24779,-0.11618,-0.24942,0.26647,0.043553
-0.35096,-0.24531,-0.11502,-0.24683,0.26558,0.043023
-0.34745,-0.24285,-0.11388,-0.24428,0.26469,0.042491
-0.34397,-0.24042,-0.11274,-0.24175,0.26381,0.041958
-0.34053,-0.23802,-0.11162,-0.23924,0.26295,0.041425
-0.33713,-0.23564,-0.11051,-0.23676,0.26209,0.040891
-0.33375,-0.23328,-0.10941,-0.2343,0.26124,0.040356
-0.33042,-0.23095,-0.10832,-0.23187,0.26041,0.039821
-0.32711,-0.22863,-0.10724,-0.22947,0.25958,0.039286
-0.32384,-0.22635,-0.10617,-0.22708,0.25876,0.038751
-0.3206,-0.22408,-0.10511,-0.22472,0.25796,0.038215
-0.3174,-0.22184,-0.10407,-0.22239,0.25716,0.03768
-0.31422,-0.21962,-0.10303,-0.22007,0.25637,0.037145
-0.31108,-0.21742,-0.102,-0.21778,0.25558,0.03661
-0.30797,-0.21525,-0.10098,-0.21552,0.25481,0.036075
-0.30489,-0.2131,-0.099978,-0.21327,0.25404,0.035541
-0.30184,-0.21096,-0.098982,-0.21105,0.25328,0.035008
-0.29882,-0.20885,-0.097995,-0.20885,0.25253,0.034475
-0.29583,-0.20676,-0.097018,-0.20668,0.25179,0.033943
-0.29288,-0.20469,-0.096051,-0.20452,0.25105,0.033412
-0.28995,-0.20265,-0.095094,-0.20239,0.25032,0.032882
-0.28705,-0.20062,-0.094146,-0.20028,0.2496,0.032353
-0.28418,-0.19861,-0.093207,-0.19819,0.24888,0.031825
-0.28134,-0.19663,-0.092278,-0.19612,0.24817,0.031299
-0.27852,-0.19466,-0.091358,-0.19407,0.24747,0.030773
-0.27574,-0.19271,-0.090447,-0.19205,0.24677,0.030249
-0.27298,-0.19078,-0.089546,-0.19004,0.24608,0.029727
-0.27025,-0.18887,-0.088653,-0.18805,0.2454,0.029206
-0.26755,-0.18698,-0.087769,-0.18609,0.24472,0.028687
-0.26487,-0.18511,-0.086894,-0.18414,0.24404,0.028169
-0.26222,-0.18326,-0.086027,-0.18222,0.24338,0.027653
-0.2596,-0.18143,-0.085169,-0.18031,0.24271,0.027139
-0.25701,-0.17961,-0.08432,-0.17843,0.24206,0.026626
-0.25444,-0.17782,-0.083479,-0.17656,0.24141,0.026116
-0.25189,-0.17604,-0.082647,-0.17471,0.24076,0.025608
-0.24937,-0.17428,-0.081822,-0.17288,0.24012,0.025101
-0.24688,-0.17253,-0.081006,-0.17107,0.23948,0.024597
-0.24441,-0.17081,-0.080198,-0.16928,0.23885,0.024095
-0.24197,-0.1691,-0.079398,-0.1675,0.23823,0.023595
-0.23955,-0.16741,-0.078607,-0.16575,0.23761,0.023098
-0.23715,-0.16573,-0.077823,-0.16401,0.23699,0.022603
-0.23478,-0.16407,-0.077046,-0.16229,0.23638,0.02211
-0.23243,-0.16243,-0.076278,-0.16059,0.23577,0.021619
-0.23011,-0.16081,-0.075517,-0.15891,0.23517,0.021131
-0.22781,-0.1592,-0.074764,-0.15724,0.23457,0.020646
-0.22553,-0.15761,-0.074018,-0.15559,0.23397,0.020163
-0.22327,-0.15603,-0.073279,-0.15396,0.23338,0.019682
-0.22104,-0.15447,-0.072548,-0.15234,0.2328,0.019204
-0.21883,-0.15292,-0.071825,-0.15074,0.23221,0.018729
-0.21664,-0.15139,-0.071108,-0.14916,0.23163,0.018256
-0.21448,-0.14988,-0.070398,-0.1476,0.23106,0.017787
-0.21233,-0.14838,-0.069696,-0.14605,0.23049,0.017319
-0.21021,-0.1469,-0.069001,-0.14451,0.22992,0.016855
-0.20811,-0.14543,-0.068312,-0.14299,0.22936,0.016393
-0.20603,-0.14397,-0.067631,-0.14149,0.2288,0.015935
-0.20397,-0.14253,-0.066956,-0.14001,0.22824,0.015479
-0.20193,-0.1411,-0.066288,-0.13853,0.22769,0.015026
-0.19991,-0.13969,-0.065626,-0.13708,0.22714,0.014575
-0.19791,-0.1383,-0.064971,-0.13564,0.2266,0.014128
-0.19593,-0.13691,-0.064323,-0.13421,0.22606,0.013684
-0.19397,-0.13554,-0.063681,-0.1328,0.22552,0.013242
-0.19203,-0.13419,-0.063046,-0.13141,0.22498,0.012804
-0.19011,-0.13284,-0.062416,-0.13002,0.22445,0.012368
-0.18821,-0.13152,-0.061794,-0.12866,0.22392,0.011935
-0.18633,-0.1302,-0.061177,-0.1273,0.2234,0.011506
-0.18446,-0.1289,-0.060566,-0.12596,0.22287,0.011079
-0.18262,-0.12761,-0.059962,-0.12464,0.22235,0.010656
-0.18079,-0.12633,-0.059363,-0.12333,0.22184,0.010235
-0.17899,-0.12507,-0.058771,-0.12203,0.22132,0.0098176
-0.1772,-0.12382,-0.058184,-0.12075,0.22081,0.0094031
-0.17543,-0.12258,-0.057604,-0.11948,0.22031,0.0089917
-0.17367,-0.12135,-0.057029,-0.11822,0.2198,0.0085833
-0.17193,-0.12014,-0.056459,-0.11697,0.2193,0.008178
-0.17022,-0.11894,-0.055896,-0.11574,0.2188,0.0077757
-0.16851,-0.11775,-0.055338,-0.11452,0.21831,0.0073766
-0.16683,-0.11657,-0.054785,-0.11332,0.21781,0.0069804
-0.16516,-0.1154,-0.054239,-0.11213,0.21732,0.0065874
-0.16351,-0.11425,-0.053697,-0.11095,0.21684,0.0061974
-0.16187,-0.11311,-0.053161,-0.10978,0.21635,0.0058105
-0.16026,-0.11197,-0.05263,-0.10862,0.21587,0.0054267
-0.15865,-0.11085,-0.052105,-0.10748,0.21539,0.005046
-0.15707,-0.10975,-0.051585,-0.10635,0.21491,0.0046683
-0.1555,-0.10865,-0.05107,-0.10523,0.21444,0.0042936
-0.15394,-0.10756,-0.05056,-0.10412,0.21396,0.0039221
-0.1524,-0.10648,-0.050055,-0.10302,0.21349,0.0035535
-0.15088,-0.10542,-0.049555,-0.10194,0.21303,0.0031881
-0.14937,-0.10437,-0.049061,-0.10086,0.21256,0.0028256
-0.14788,-0.10332,-0.048571,-0.099799,0.2121,0.0024663
-0.1464,-0.10229,-0.048086,-0.098747,0.21164,0.0021099
-0.14493,-0.10126,-0.047606,-0.097707,0.21118,0.0017566
-0.14348,-0.10025,-0.04713,-0.096677,0.21073,0.0014062
-0.14205,-0.099249,-0.04666,-0.095659,0.21027,0.0010589
-0.14063,-0.098256,-0.046194,-0.094651,0.20982,0.0007146
-0.13922,-0.097273,-0.045733,-0.093653,0.20937,0.00037327
-0.13783,-0.0963,-0.045276,-0.092666,0.20893,3.4908e-05
-0.13645,-0.095337,-0.044824,-0.09169,0.20848,-0.00030048
-0.13509,-0.094383,-0.044376,-0.090724,0.20804,-0.00063292
-0.13374,-0.093439,-0.043933,-0.089767,0.2076,-0.00096241
-0.1324,-0.092504,-0.043495,-0.088821,0.20716,-0.001289
-0.13108,-0.091579,-0.04306,-0.087885,0.20672,-0.0016126
-0.12977,-0.090663,-0.04263,-0.086959,0.20629,-0.0019333
-0.12847,-0.089756,-0.042204,-0.086042,0.20586,-0.0022512
-0.12718,-0.088859,-0.041783,-0.085135,0.20542,-0.0025661
-0.12591,-0.08797,-0.041366,-0.084238,0.205,-0.0028782
-0.12465,-0.08709,-0.040953,-0.08335,0.20457,-0.0031875
-0.12341,-0.086219,-0.040544,-0.082471,0.20414,-0.0034939
-0.12217,-0.085356,-0.040139,-0.081602,0.20372,-0.0037975
-0.12095,-0.084502,-0.039738,-0.080742,0.2033,-0.0040983
-0.11974,-0.083657,-0.039341,-0.079891,0.20288,-0.0043962
-0.11854,-0.08282,-0.038948,-0.079049,0.20246,-0.0046914
-0.11736,-0.081992,-0.038559,-0.078215,0.20204,-0.0049839
-0.11619,-0.081172,-0.038174,-0.077391,0.20163,-0.0052736
-0.11502,-0.08036,-0.037793,-0.076575,0.20122,-0.0055606
-0.11387,-0.079556,-0.037415,-0.075767,0.2008,-0.0058448
-0.11273,-0.078761,-0.037042,-0.074969,0.20039,-0.0061264
-0.11161,-0.077973,-0.036672,-0.074178,0.19999,-0.0064053
-0.11049,-0.077193,-0.036305,-0.073396,0.19958,-0.0066815
-0.10939,-0.076421,-0.035943,-0.072622,0.19917,-0.0069551
-0.10829,-0.075656,-0.035584,-0.071857,0.19877,-0.007226
-0.10721,-0.0749,-0.035228,-0.071099,0.19837,-0.0074944
-0.10614,-0.07415,-0.034876,-0.07035,0.19796,-0.0077602
-0.10508,-0.073409,-0.034528,-0.069608,0.19756,-0.0080234
-0.10403,-0.072675,-0.034183,-0.068874,0.19716,-0.008284
-0.10299,-0.071948,-0.033842,-0.068148,0.19677,-0.0085421
-0.10196,-0.071228,-0.033504,-0.06743,0.19637,-0.0087977
-0.10094,-0.070516,-0.033169,-0.066719,0.19597,-0.0090508
-0.099927,-0.06981,-0.032838,-0.066015,0.19558,-0.0093014
-0.098928,-0.069112,-0.032509,-0.065319,0.19519,-0.0095495
-0.097939,-0.068421,-0.032185,-0.064631,0.1948,-0.0097952
-0.09696,-0.067736,-0.031863,-0.063949,0.1944,-0.010039
-0.09599,-0.067059,-0.031545,-0.063275,0.19401,-0.010279
-0.09503,-0.066388,-0.03123,-0.062608,0.19362,-0.010518
-0.09408,-0.065724,-0.030918,-0.061948,0.19324,-0.010754
-0.093139,-0.065067,-0.030609,-0.061295,0.19285,-0.010988
-0.092208,-0.064416,-0.030303,-0.060649,0.19246,-0.011219
-0.091286,-0.063772,-0.03,-0.06001,0.19208,-0.011448
-0.090373,-0.063134,-0.029701,-0.059377,0.19169,-0.011675
-0.08947,-0.062502,-0.029404,-0.058751,0.19131,-0.0119
-0.088575,-0.061877,-0.02911,-0.058132,0.19092,-0.012122
-0.087689,-0.061258,-0.028819,-0.057519,0.19054,-0.012342
-0.086812,-0.060646,-0.028531,-0.056913,0.19016,-0.01256
-0.085944,-0.060039,-0.028246,-0.056313,0.18978,-0.012776
-0.085085,-0.059439,-0.027964,-0.055719,0.1894,-0.012989
-0.084234,-0.058844,-0.027685,-0.055132,0.18902,-0.013201
-0.083392,-0.058256,-0.027408,-0.054551,0.18864,-0.01341
-0.082558,-0.057673,-0.027134,-0.053976,0.18826,-0.013617
-0.081733,-0.057096,-0.026863,-0.053407,0.18788,-0.013822
-0.080915,-0.056525,-0.026595,-0.052844,0.1875,-0.014025
-0.080106,-0.05596,-0.026329,-0.052288,0.18712,-0.014226
-0.079305,-0.0554,-0.026066,-0.051737,0.18674,-0.014425
-0.078512,-0.054846,-0.025806,-0.051191,0.18637,-0.014622
-0.077727,-0.054297,-0.025548,-0.050652,0.18599,-0.014817
-0.07695,-0.053754,-0.025293,-0.050118,0.18561,-0.015009
-0.07618,-0.053217,-0.02504,-0.04959,0.18523,-0.0152
-0.075419,-0.052684,-0.02479,-0.049068,0.18486,-0.015389
-0.074665,-0.052157,-0.024542,-0.048551,0.18448,-0.015576
-0.073918,-0.051636,-0.024297,-0.048039,0.1841,-0.015761
-0.073179,-0.051119,-0.024054,-0.047533,0.18372,-0.015945
-0.072447,-0.050608,-0.023814,-0.047032,0.18335,-0.016126
-0.071723,-0.050102,-0.023576,-0.046537,0.18297,-0.016305
-0.071005,-0.049601,-0.02334,-0.046047,0.18259,-0.016483
-0.070295,-0.049105,-0.023107,-0.045562,0.18221,-0.016659
-0.069593,-0.048614,-0.022876,-0.045082,0.18184,-0.016833
-0.068897,-0.048127,-0.022647,-0.044607,0.18146,-0.017005
-0.068208,-0.047646,-0.022421,-0.044137,0.18108,-0.017176
-0.067526,-0.04717,-0.022197,-0.043672,0.1807,-0.017345
-0.06685,-0.046698,-0.021975,-0.043213,0.18032,-0.017512
-0.066182,-0.046231,-0.021756,-0.042758,0.17994,-0.017677
-0.06552,-0.045768,-0.021538,-0.042307,0.17956,-0.017841
-0.064865,-0.045311,-0.021323,-0.041862,0.17918,-0.018003
-0.064216,-0.044857,-0.02111,-0.041421,0.1788,-0.018163
-0.063574,-0.044409,-0.020899,-0.040985,0.17842,-0.018322
-0.062939,-0.043965,-0.02069,-0.040554,0.17803,-0.018479
-0.062309,-0.043525,-0.020483,-0.040127,0.17765,-0.018635
-0.061686,-0.04309,-0.020279,-0.039704,0.17727,-0.018789
-0.061069,-0.042659,-0.020076,-0.039287,0.17688,-0.018941
-0.060459,-0.042232,-0.019875,-0.038873,0.1765,-0.019092
-0.059854,-0.04181,-0.019677,-0.038464,0.17611,-0.019241
-0.059256,-0.041392,-0.01948,-0.038059,0.17572,-0.019389
-0.058663,-0.040978,-0.019285,-0.037659,0.17533,-0.019535
-0.058077,-0.040568,-0.019093,-0.037263,0.17494,-0.01968
-0.057496,-0.040162,-0.018902,-0.036871,0.17455,-0.019823
-0.056921,-0.03976,-0.018713,-0.036483,0.17416,-0.019965
-0.056352,-0.039363,-0.018526,-0.036099,0.17377,-0.020106
-0.055788,-0.038969,-0.018341,-0.035719,0.17337,-0.020245
-0.05523,-0.038579,-0.018157,-0.035344,0.17298,-0.020382
-0.054678,-0.038193,-0.017976,-0.034972,0.17258,-0.020518
-0.054131,-0.037811,-0.017796,-0.034604,0.17219,-0.020653
-0.05359,-0.037433,-0.017618,-0.03424,0.17179,-0.020787
-0.053054,-0.037059,-0.017442,-0.03388,0.17139,-0.020919
-0.052524,-0.036688,-0.017268,-0.033524,0.17098,-0.02105
-0.051998,-0.036321,-0.017095,-0.033172,0.17058,-0.021179
-0.051479,-0.035958,-0.016925,-0.032823,0.17018,-0.021308
-0.050964,-0.035598,-0.016755,-0.032478,0.16977,-0.021435
-0.050454,-0.035242,-0.016588,-0.032137,0.16936,-0.02156
-0.04995,-0.03489,-0.016422,-0.031799,0.16895,-0.021685
-0.04945,-0.034541,-0.016258,-0.031465,0.16854,-0.021808
-0.048956,-0.034196,-0.016096,-0.031134,0.16813,-0.02193
-0.048466,-0.033854,-0.015935,-0.030807,0.16771,-0.022051
-0.047981,-0.033515,-0.015775,-0.030484,0.16729,-0.022171
-0.047502,-0.03318,-0.015618,-0.030163,0.16687,-0.022289
-0.047027,-0.032848,-0.015462,-0.029847,0.16645,-0.022406
-0.046556,-0.032519,-0.015307,-0.029533,0.16603,-0.022522
-0.046091,-0.032194,-0.015154,-0.029223,0.1656,-0.022637
-0.04563,-0.031872,-0.015003,-0.028916,0.16518,-0.022751
-0.045174,-0.031554,-0.014853,-0.028613,0.16475,-0.022864
-0.044722,-0.031238,-0.014704,-0.028312,0.16432,-0.022976
-0.044275,-0.030926,-0.014557,-0.028015,0.16388,-0.023086
-0.043832,-0.030616,-0.014412,-0.027721,0.16345,-0.023196
-0.043394,-0.03031,-0.014268,-0.02743,0.16301,-0.023304
-0.04296,-0.030007,-0.014125,-0.027143,0.16257,-0.023412
-0.04253,-0.029707,-0.013984,-0.026858,0.16212,-0.023518
-0.042105,-0.02941,-0.013844,-0.026576,0.16168,-0.023623
-0.041684,-0.029116,-0.013706,-0.026298,0.16123,-0.023728
-0.041267,-0.028824,-0.013569,-0.026022,0.16078,-0.023831
-0.040855,-0.028536,-0.013433,-0.025749,0.16032,-0.023933
-0.040446,-0.028251,-0.013299,-0.025479,0.15987,-0.024035
-0.040042,-0.027968,-0.013166,-0.025212,0.15941,-0.024135
-0.039641,-0.027689,-0.013034,-0.024948,0.15895,-0.024235
-0.039245,-0.027412,-0.012904,-0.024686,0.15848,-0.024333
-0.038852,-0.027137,-0.012775,-0.024428,0.15801,-0.024431
-0.038464,-0.026866,-0.012647,-0.024172,0.15754,-0.024527
-0.038079,-0.026597,-0.012521,-0.023919,0.15707,-0.024623
-0.037698,-0.026331,-0.012396,-0.023668,0.15659,-0.024718
-0.037321,-0.026068,-0.012272,-0.02342,0.15611,-0.024812
-0.036948,-0.025807,-0.012149,-0.023175,0.15563,-0.024905
-0.036579,-0.025549,-0.012028,-0.022933,0.15515,-0.024998
-0.036213,-0.025294,-0.011907,-0.022693,0.15466,-0.025089
-0.035851,-0.025041,-0.011788,-0.022455,0.15416,-0.02518
-0.035492,-0.02479,-0.011671,-0.02222,0.15367,-0.025269
-0.035137,-0.024542,-0.011554,-0.021988,0.15317,-0.025358
-0.034786,-0.024297,-0.011438,-0.021758,0.15267,-0.025446
-0.034438,-0.024054,-0.011324,-0.02153,0.15216,-0.025534
-0.034094,-0.023813,-0.011211,-0.021305,0.15165,-0.02562
-0.033753,-0.023575,-0.011099,-0.021082,0.15114,-0.025706
-0.033415,-0.02334,-0.010988,-0.020862,0.15062,-0.025791
-0.033081,-0.023106,-0.010878,-0.020644,0.1501,-0.025875
-0.03275,-0.022875,-0.010769,-0.020428,0.14958,-0.025958
-0.032423,-0.022646,-0.010662,-0.020215,0.14905,-0.026041
-0.032099,-0.02242,-0.010555,-0.020004,0.14852,-0.026123
-0.031778,-0.022196,-0.01045,-0.019795,0.14798,-0.026204
-0.03146,-0.021974,-0.010345,-0.019588,0.14744,-0.026285
-0.031145,-0.021754,-0.010242,-0.019384,0.1469,-0.026365
-0.030834,-0.021536,-0.010139,-0.019182,0.14635,-0.026444
-0.030526,-0.021321,-0.010038,-0.018982,0.14579,-0.026522
-0.03022,-0.021108,-0.0099376,-0.018784,0.14524,-0.0266
-0.029918,-0.020897,-0.0098383,-0.018588,0.14468,-0.026677
-0.029619,-0.020688,-0.0097399,-0.018394,0.14411,-0.026753
-0.029323,-0.020481,-0.0096425,-0.018202,0.14354,-0.026829
-0.02903,-0.020276,-0.0095461,-0.018013,0.14297,-0.026904
-0.028739,-0.020073,-0.0094507,-0.017825,0.14239,-0.026978
-0.028452,-0.019872,-0.0093562,-0.017639,0.14181,-0.027052
-0.028167,-0.019674,-0.0092627,-0.017456,0.14122,-0.027125
-0.027886,-0.019477,-0.0091701,-0.017274,0.14063,-0.027198
-0.027607,-0.019282,-0.0090784,-0.017094,0.14003,-0.02727
-0.027331,-0.019089,-0.0089877,-0.016916,0.13943,-0.027341
-0.027058,-0.018898,-0.0088978,-0.01674,0.13883,-0.027412
-0.026787,-0.018709,-0.0088089,-0.016566,0.13822,-0.027482
-0.026519,-0.018522,-0.0087208,-0.016394,0.1376,-0.027551
-0.026254,-0.018337,-0.0086336,-0.016223,0.13698,-0.02762
-0.025991,-0.018154,-0.0085473,-0.016055,0.13635,-0.027689
-0.025732,-0.017972,-0.0084619,-0.015888,0.13572,-0.027756
-0.025474,-0.017792,-0.0083773,-0.015723,0.13509,-0.027823
-0.025219,-0.017614,-0.0082935,-0.01556,0.13445,-0.02789
-0.024967,-0.017438,-0.0082106,-0.015398,0.1338,-0.027956
-0.024718,-0.017264,-0.0081285,-0.015238,0.13315,-0.028022
-0.02447,-0.017091,-0.0080473,-0.01508,0.13249,-0.028087
-0.024226,-0.01692,-0.0079668,-0.014924,0.13183,-0.028151
-0.023984,-0.016751,-0.0078872,-0.014769,0.13116,-0.028215
-0.023744,-0.016584,-0.0078083,-0.014616,0.13049,-0.028278
-0.023506,-0.016418,-0.0077302,-0.014464,0.12981,-0.028341
-0.023271,-0.016254,-0.007653,-0.014314,0.12912,-0.028404
-0.023038,-0.016091,-0.0075764,-0.014166,0.12843,-0.028465
-0.022808,-0.01593,-0.0075007,-0.014019,0.12774,-0.028527
-0.02258,-0.015771,-0.0074257,-0.013874,0.12703,-0.028588
-0.022354,-0.015613,-0.0073515,-0.013731,0.12633,-0.028648
-0.022131,-0.015457,-0.007278,-0.013589,0.12561,-0.028708
-0.021909,-0.015302,-0.0072052,-0.013448,0.12489,-0.028767
-0.02169,-0.015149,-0.0071332,-0.013309,0.12417,-0.028826
-0.021473,-0.014998,-0.0070619,-0.013172,0.12343,-0.028884
-0.021259,-0.014848,-0.0069913,-0.013035,0.1227,-0.028942
-0.021046,-0.014699,-0.0069214,-0.012901,0.12195,-0.029
-0.020836,-0.014552,-0.0068522,-0.012768,0.1212,-0.029057
-0.020627,-0.014407,-0.0067837,-0.012636,0.12044,-0.029113
-0.020421,-0.014263,-0.0067158,-0.012505,0.11968,-0.029169
-0.020217,-0.01412,-0.0066487,-0.012376,0.11891,-0.029225
-0.020015,-0.013979,-0.0065822,-0.012249,0.11813,-0.02928
-0.019815,-0.013839,-0.0065164,-0.012123,0.11735,-0.029335
-0.019616,-0.013701,-0.0064513,-0.011998,0.11656,-0.029389
-0.01942,-0.013564,-0.0063868,-0.011874,0.11576,-0.029443
-0.019226,-0.013428,-0.0063229,-0.011752,0.11496,-0.029496
-0.019034,-0.013294,-0.0062597,-0.011631,0.11415,-0.029549
-0.018843,-0.013161,-0.0061971,-0.011511,0.11333,-0.029602
-0.018655,-0.013029,-0.0061351,-0.011393,0.1125,-0.029654
-0.018468,-0.012899,-0.0060738,-0.011276,0.11167,-0.029705
-0.018284,-0.01277,-0.0060131,-0.01116,0.11083,-0.029756
-0.018101,-0.012642,-0.005953,-0.011045,0.10999,-0.029807
-0.01792,-0.012516,-0.0058934,-0.010932,0.10913,-0.029857
-0.017741,-0.012391,-0.0058345,-0.01082,0.10827,-0.029907
-0.017563,-0.012267,-0.0057762,-0.010709,0.10741,-0.029957
-0.017388,-0.012144,-0.0057184,-0.010599,0.10653,-0.030006
-0.017214,-0.012023,-0.0056613,-0.01049,0.10565,-0.030055
-0.017042,-0.011902,-0.0056047,-0.010383,0.10476,-0.030103
-0.016871,-0.011783,-0.0055486,-0.010276,0.10386,-0.030151
-0.016703,-0.011666,-0.0054931,-0.010171,0.10295,-0.030198
-0.016536,-0.011549,-0.0054382,-0.010067,0.10204,-0.030245
-0.01637,-0.011433,-0.0053839,-0.0099641,0.10111,-0.030292
-0.016206,-0.011319,-0.00533,-0.0098622,0.10018,-0.030338
-0.016044,-0.011206,-0.0052767,-0.0097614,0.099247,-0.030384
-0.015884,-0.011094,-0.005224,-0.0096617,0.0983,-0.030429
-0.015725,-0.010983,-0.0051717,-0.009563,0.097346,-0.030474
-0.015568,-0.010873,-0.00512,-0.0094654,0.096384,-0.030518
-0.015412,-0.010764,-0.0050688,-0.0093689,0.095413,-0.030563
-0.015258,-0.010657,-0.0050182,-0.0092733,0.094433,-0.030606
-0.015106,-0.01055,-0.004968,-0.0091788,0.093454,-0.030648
