0.60513,-0.79619,-0.021315,-1.3126,-1.9792,0.0097078,-0.12992,0.044985,0.71678,-0.55654,0.34092,-0.18068,0
0.60348,-0.79556,-0.022824,-1.3031,-1.9683,0.009618,-0.13555,0.046663,0.77541,-0.58829,0.3727,-0.18559,0
0.60179,-0.79487,-0.024356,-1.2936,-1.9575,0.009506,-0.14106,0.048273,0.83581,-0.61969,0.40583,-0.18971,0
0.60009,-0.79413,-0.025911,-1.2843,-1.9468,0.009376,-0.14646,0.049815,0.89796,-0.6507,0.4403,-0.19304,0
0.59835,-0.79334,-0.027487,-1.275,-1.9363,0.0092319,-0.15175,0.051293,0.96182,-0.68126,0.47608,-0.19553,0
0.5966,-0.79249,-0.029082,-1.2658,-1.9259,0.0090769,-0.15694,0.052708,1.0274,-0.71133,0.51319,-0.19717,0
0.59483,-0.7916,-0.030696,-1.2567,-1.9156,0.0089138,-0.16202,0.054063,1.0945,-0.74087,0.55159,-0.19794,0
0.59303,-0.79065,-0.032327,-1.2477,-1.9055,0.0087452,-0.16701,0.055358,1.1633,-0.76984,0.59129,-0.19782,0
0.59122,-0.78966,-0.033974,-1.2387,-1.8955,0.0085729,-0.17191,0.056596,1.2337,-0.79819,0.63228,-0.19679,0
0.58939,-0.78861,-0.035635,-1.2299,-1.8856,0.0083989,-0.17671,0.05778,1.3056,-0.82589,0.67453,-0.19484,0
0.58755,-0.78751,-0.03731,-1.2211,-1.8759,0.0082244,-0.18142,0.058909,1.379,-0.85291,0.71803,-0.19196,0
0.58569,-0.78635,-0.038997,-1.2124,-1.8663,0.0080506,-0.18605,0.059987,1.4539,-0.8792,0.76277,-0.18812,0
0.58382,-0.78515,-0.040695,-1.2038,-1.8568,0.0078786,-0.1906,0.061015,1.5302,-0.90475,0.80874,-0.18333,0
0.58193,-0.78389,-0.042404,-1.1952,-1.8475,0.007709,-0.19506,0.061993,1.6079,-0.92951,0.85593,-0.17756,0
0.58004,-0.78258,-0.044122,-1.1867,-1.8382,0.0075424,-0.19944,0.062925,1.687,-0.95346,0.90431,-0.17081,0
0.57813,-0.78122,-0.045848,-1.1783,-1.8291,0.0073793,-0.20375,0.063811,1.7674,-0.97657,0.95386,-0.16307,0
0.57622,-0.77981,-0.047581,-1.17,-1.8201,0.0072199,-0.20798,0.064653,1.8491,-0.99883,1.0046,-0.15433,0
0.5743,-0.77834,-0.04932,-1.1618,-1.8113,0.0070645,-0.21213,0.065452,1.9321,-1.0202,1.0565,-0.14459,0
0.57238,-0.77683,-0.051065,-1.1536,-1.8025,0.0069133,-0.21621,0.06621,2.0163,-1.0406,1.1095,-0.13384,0
0.57045,-0.77526,-0.052814,-1.1455,-1.7939,0.0067663,-0.22022,0.066927,2.1017,-1.0602,1.1636,-0.12208,0
0.56851,-0.77365,-0.054567,-1.1375,-1.7854,0.0066235,-0.22416,0.067605,2.1882,-1.0788,1.2188,-0.10929,0
0.56658,-0.77198,-0.056322,-1.1295,-1.777,0.0064849,-0.22803,0.068246,2.276,-1.0964,1.2751,-0.09549,0
0.56464,-0.77027,-0.058079,-1.1217,-1.7687,0.0063504,-0.23183,0.06885,2.3648,-1.113,1.3324,-0.080664,0
0.56269,-0.76851,-0.059837,-1.1139,-1.7605,0.00622,-0.23556,0.069418,2.4546,-1.1286,1.3908,-0.064814,0
0.56075,-0.76669,-0.061595,-1.1061,-1.7524,0.0060936,-0.23922,0.069953,2.5455,-1.1432,1.4503,-0.047939,0
0.55881,-0.76483,-0.063353,-1.0985,-1.7445,0.0059711,-0.24282,0.070454,2.6374,-1.1568,1.5107,-0.030039,0
0.55687,-0.76293,-0.065109,-1.0909,-1.7366,0.0058523,-0.24635,0.070922,2.7303,-1.1693,1.5721,-0.011116,0
0.55493,-0.76097,-0.066864,-1.0833,-1.7289,0.0057371,-0.24982,0.07136,2.8242,-1.1808,1.6345,0.0088309,0
0.553,-0.75897,-0.068616,-1.0759,-1.7213,0.0056254,-0.25323,0.071767,2.9189,-1.1912,1.6979,0.029798,0
0.55106,-0.75692,-0.070365,-1.0685,-1.7138,0.0055171,-0.25657,0.072146,3.0145,-1.2006,1.7621,0.051784,0
0.54913,-0.75482,-0.072109,-1.0612,-1.7063,0.005412,-0.25985,0.072495,3.111,-1.2088,1.8274,0.074784,0
0.54721,-0.75268,-0.07385,-1.054,-1.699,0.0053101,-0.26307,0.072818,3.2083,-1.216,1.8935,0.098796,0
0.54529,-0.7505,-0.075585,-1.0468,-1.6918,0.0052111,-0.26622,0.073114,3.3063,-1.2221,1.9604,0.12382,0
0.54338,-0.74827,-0.077315,-1.0397,-1.6847,0.005115,-0.26932,0.073384,3.4052,-1.2271,2.0283,0.14984,0
0.54147,-0.746,-0.079038,-1.0327,-1.6777,0.0050217,-0.27236,0.073629,3.5048,-1.2309,2.097,0.17686,0
0.53958,-0.74368,-0.080755,-1.0257,-1.6708,0.004931,-0.27533,0.07385,3.6051,-1.2337,2.1665,0.20487,0
0.53769,-0.74132,-0.082464,-1.0188,-1.6639,0.0048429,-0.27825,0.074047,3.706,-1.2353,2.2368,0.23387,0
0.5358,-0.73892,-0.084166,-1.012,-1.6572,0.0047573,-0.28111,0.074223,3.8077,-1.2359,2.3079,0.26385,0
0.53393,-0.73648,-0.085859,-1.0052,-1.6506,0.004674,-0.28392,0.074376,3.9099,-1.2353,2.3798,0.2948,0
0.53207,-0.73399,-0.087544,-0.99848,-1.6441,0.004593,-0.28666,0.074508,4.0128,-1.2336,2.4525,0.32672,0
0.53021,-0.73147,-0.08922,-0.99184,-1.6377,0.0045142,-0.28935,0.074619,4.1162,-1.2308,2.5259,0.35959,0
0.52837,-0.72891,-0.090887,-0.98527,-1.6313,0.0044375,-0.29198,0.074711,4.2202,-1.2268,2.6,0.39342,0
0.52654,-0.7263,-0.092543,-0.97876,-1.6251,0.0043629,-0.29456,0.074784,4.3247,-1.2218,2.6748,0.42819,0
0.52471,-0.72366,-0.09419,-0.97232,-1.6189,0.0042902,-0.29708,0.074838,4.4298,-1.2156,2.7503,0.4639,0
0.5229,-0.72098,-0.095825,-0.96594,-1.6129,0.0042195,-0.29955,0.074874,4.5353,-1.2083,2.8265,0.50053,0
0.52111,-0.71827,-0.09745,-0.95962,-1.6069,0.0041505,-0.30196,0.074892,4.6413,-1.1999,2.9033,0.53808,0
0.51932,-0.71551,-0.099064,-0.95337,-1.601,0.0040834,-0.30431,0.074894,4.7477,-1.1904,2.9808,0.57654,0
0.51755,-0.71273,-0.10067,-0.94718,-1.5953,0.0040179,-0.30662,0.07488,4.8545,-1.1797,3.0588,0.6159,0
0.51579,-0.7099,-0.10226,-0.94105,-1.5896,0.0039541,-0.30886,0.07485,4.9617,-1.168,3.1375,0.65614,0
0.51404,-0.70704,-0.10384,-0.93498,-1.584,0.003892,-0.31106,0.074805,5.0693,-1.1552,3.2168,0.69727,0
0.51231,-0.70415,-0.1054,-0.92898,-1.5785,0.0038313,-0.3132,0.074745,5.1772,-1.1413,3.2966,0.73927,0
0.51059,-0.70122,-0.10695,-0.92303,-1.573,0.0037722,-0.31529,0.074671,5.2855,-1.1263,3.377,0.78214,0
0.50888,-0.69826,-0.1085,-0.91715,-1.5677,0.0037145,-0.31732,0.074583,5.3941,-1.1103,3.458,0.82585,0
0.50719,-0.69527,-0.11002,-0.91133,-1.5624,0.0036583,-0.31931,0.074483,5.503,-1.0931,3.5395,0.8704,0
0.50552,-0.69224,-0.11154,-0.90556,-1.5573,0.0036034,-0.32124,0.074369,5.6121,-1.0749,3.6214,0.91578,0
0.50386,-0.68918,-0.11304,-0.89986,-1.5522,0.0035498,-0.32312,0.074243,5.7215,-1.0556,3.7039,0.96199,0
0.50221,-0.6861,-0.11453,-0.89421,-1.5472,0.0034976,-0.32495,0.074105,5.8312,-1.0353,3.7869,1.009,0
0.50058,-0.68298,-0.116,-0.88863,-1.5423,0.0034466,-0.32672,0.073956,5.941,-1.0139,3.8703,1.0568,0
0.49896,-0.67983,-0.11746,-0.8831,-1.5375,0.0033968,-0.32845,0.073796,6.0511,-0.99153,3.9542,1.1054,0
0.49736,-0.67666,-0.11891,-0.87763,-1.5327,0.0033481,-0.33012,0.073625,6.1614,-0.9681,4.0385,1.1548,0
0.49578,-0.67346,-0.12034,-0.87221,-1.5281,0.0033007,-0.33175,0.073444,6.2718,-0.94364,4.1232,1.2049,0
0.49421,-0.67022,-0.12176,-0.86685,-1.5235,0.0032543,-0.33332,0.073253,6.3824,-0.91818,4.2084,1.2558,0
0.49265,-0.66697,-0.12316,-0.86155,-1.519,0.003209,-0.33485,0.073052,6.4932,-0.89171,4.2939,1.3075,0
0.49112,-0.66368,-0.12455,-0.85631,-1.5146,0.0031648,-0.33632,0.072842,6.604,-0.86425,4.3799,1.3599,0
0.48959,-0.66037,-0.12592,-0.85112,-1.5102,0.0031216,-0.33774,0.072623,6.715,-0.83581,4.4662,1.413,0
0.48809,-0.65703,-0.12728,-0.84599,-1.506,0.0030793,-0.33912,0.072396,6.8261,-0.80639,4.5529,1.4668,0
0.4866,-0.65367,-0.12863,-0.84091,-1.5018,0.0030381,-0.34044,0.072161,6.9372,-0.776,4.6399,1.5213,0
0.48513,-0.65028,-0.12996,-0.83588,-1.4977,0.0029978,-0.34172,0.071918,7.0485,-0.74467,4.7273,1.5765,0
0.48367,-0.64687,-0.13127,-0.83091,-1.4937,0.0029584,-0.34295,0.071667,7.1598,-0.71238,4.815,1.6324,0
0.48223,-0.64344,-0.13258,-0.82599,-1.4897,0.0029198,-0.34413,0.071409,7.2711,-0.67917,4.903,1.689,0
0.48081,-0.63998,-0.13386,-0.82113,-1.4859,0.0028822,-0.34526,0.071144,7.3825,-0.64503,4.9913,1.7462,0
0.4794,-0.63651,-0.13513,-0.81631,-1.4821,0.0028454,-0.34634,0.070872,7.4939,-0.60997,5.0799,1.8041,0
0.47801,-0.63301,-0.13639,-0.81155,-1.4784,0.0028094,-0.34738,0.070593,7.6054,-0.57402,5.1688,1.8626,0
0.47663,-0.62948,-0.13763,-0.80684,-1.4747,0.0027742,-0.34836,0.070309,7.7168,-0.53717,5.2579,1.9217,0
0.47527,-0.62594,-0.13886,-0.80218,-1.4712,0.0027398,-0.3493,0.070019,7.8282,-0.49944,5.3473,1.9815,0
0.47393,-0.62238,-0.14007,-0.79758,-1.4677,0.0027062,-0.35019,0.069723,7.9396,-0.46084,5.437,2.0418,0
0.47261,-0.6188,-0.14127,-0.79302,-1.4643,0.0026732,-0.35104,0.069421,8.051,-0.42138,5.5269,2.1028,0
0.4713,-0.61519,-0.14245,-0.78851,-1.4609,0.002641,-0.35184,0.069115,8.1624,-0.38107,5.617,2.1643,0
0.47,-0.61157,-0.14362,-0.78406,-1.4577,0.0026095,-0.35259,0.068803,8.2737,-0.33992,5.7073,2.2264,0
0.46873,-0.60793,-0.14478,-0.77965,-1.4545,0.0025787,-0.35329,0.068487,8.3849,-0.29794,5.7979,2.2891,0
0.46747,-0.60428,-0.14591,-0.77529,-1.4513,0.0025486,-0.35395,0.068166,8.4961,-0.25515,5.8886,2.3523,0
0.46622,-0.6006,-0.14704,-0.77098,-1.4483,0.0025191,-0.35456,0.067841,8.6072,-0.21156,5.9796,2.4161,0
0.46499,-0.59691,-0.14815,-0.76671,-1.4453,0.0024902,-0.35513,0.067511,8.7183,-0.16717,6.0707,2.4804,0
0.46378,-0.5932,-0.14925,-0.76249,-1.4424,0.0024619,-0.35565,0.067178,8.8292,-0.122,6.162,2.5452,0
0.46258,-0.58948,-0.15033,-0.75832,-1.4396,0.0024342,-0.35613,0.066841,8.9401,-0.076052,6.2535,2.6106,0
0.4614,-0.58574,-0.15139,-0.7542,-1.4368,0.0024072,-0.35656,0.066501,9.0509,-0.029348,6.3451,2.6764,0
0.46024,-0.58198,-0.15245,-0.75012,-1.4341,0.0023807,-0.35694,0.066157,9.1616,0.018105,6.4369,2.7428,0
0.45909,-0.57821,-0.15348,-0.74609,-1.4315,0.0023547,-0.35728,0.06581,9.2721,0.066298,6.5288,2.8096,0
0.45796,-0.57443,-0.15451,-0.7421,-1.4289,0.0023293,-0.35758,0.065461,9.3826,0.11522,6.6209,2.8769,0
0.45684,-0.57063,-0.15552,-0.73816,-1.4265,0.0023044,-0.35783,0.065108,9.4929,0.16485,6.7131,2.9446,0
0.45573,-0.56682,-0.15652,-0.73426,-1.424,0.00228,-0.35804,0.064752,9.6031,0.21519,6.8054,3.0129,0
0.45465,-0.56299,-0.1575,-0.7304,-1.4217,0.0022561,-0.3582,0.064395,9.7131,0.26623,6.8978,3.0815,0
0.45358,-0.55915,-0.15847,-0.72659,-1.4194,0.0022327,-0.35832,0.064034,9.823,0.31795,6.9903,3.1506,0
0.45252,-0.5553,-0.15943,-0.72282,-1.4172,0.0022098,-0.3584,0.063672,9.9328,0.37034,7.083,3.2202,0
0.45148,-0.55144,-0.16037,-0.7191,-1.415,0.0021874,-0.35844,0.063307,10.042,0.4234,7.1757,3.2901,0
0.45045,-0.54756,-0.1613,-0.71541,-1.4129,0.0021654,-0.35843,0.062941,10.152,0.47711,7.2685,3.3605,0
0.44944,-0.54367,-0.16221,-0.71177,-1.4109,0.0021438,-0.35838,0.062573,10.261,0.53145,7.3614,3.4312,0
0.44844,-0.53978,-0.16311,-0.70817,-1.4089,0.0021227,-0.35828,0.062203,10.37,0.58643,7.4544,3.5024,0
0.44745,-0.53587,-0.164,-0.70461,-1.407,0.002102,-0.35815,0.061832,10.479,0.64203,7.5474,3.5739,0
0.44648,-0.53195,-0.16488,-0.70109,-1.4052,0.0020817,-0.35797,0.061459,10.588,0.69824,7.6406,3.6459,0
0.44553,-0.52802,-0.16574,-0.69761,-1.4034,0.0020619,-0.35775,0.061085,10.697,0.75504,7.7337,3.7182,0
0.44459,-0.52408,-0.16659,-0.69417,-1.4017,0.0020424,-0.35749,0.06071,10.805,0.81244,7.8269,3.7908,0
0.44366,-0.52013,-0.16743,-0.69076,-1.4001,0.0020233,-0.35719,0.060333,10.914,0.87041,7.9202,3.8638,0
0.44275,-0.51617,-0.16826,-0.6874,-1.3985,0.0020045,-0.35685,0.059956,11.022,0.92896,8.0135,3.9372,0
0.44185,-0.5122,-0.16907,-0.68408,-1.397,0.0019861,-0.35647,0.059578,11.13,0.98806,8.1069,4.0108,0
0.44096,-0.50823,-0.16987,-0.68079,-1.3955,0.0019681,-0.35605,0.059199,11.237,1.0477,8.2003,4.0849,0
0.44009,-0.50424,-0.17066,-0.67754,-1.3941,0.0019504,-0.35558,0.05882,11.345,1.1079,8.2937,4.1592,0
0.43923,-0.50025,-0.17144,-0.67433,-1.3927,0.0019331,-0.35508,0.05844,11.452,1.1686,8.3871,4.2338,0
0.43838,-0.49625,-0.17221,-0.67115,-1.3915,0.0019161,-0.35454,0.05806,11.56,1.2299,8.4806,4.3088,0
0.43755,-0.49224,-0.17296,-0.66801,-1.3902,0.0018994,-0.35396,0.057679,11.667,1.2916,8.5741,4.384,0
0.43673,-0.48823,-0.1737,-0.66491,-1.3891,0.001883,-0.35334,0.057298,11.773,1.3539,8.6676,4.4596,0
0.43592,-0.48421,-0.17443,-0.66184,-1.3879,0.001867,-0.35269,0.056917,11.88,1.4166,8.7611,4.5354,0
0.43513,-0.48018,-0.17515,-0.65881,-1.3869,0.0018512,-0.35199,0.056536,11.986,1.4798,8.8546,4.6115,0
0.43435,-0.47614,-0.17586,-0.65581,-1.3859,0.0018357,-0.35126,0.056155,12.093,1.5435,8.9481,4.6879,0
0.43358,-0.4721,-0.17656,-0.65285,-1.3849,0.0018205,-0.35049,0.055774,12.199,1.6077,9.0416,4.7646,0
0.43282,-0.46806,-0.17724,-0.64992,-1.3841,0.0018056,-0.34968,0.055393,12.304,1.6723,9.1351,4.8415,0
0.43207,-0.464,-0.17792,-0.64703,-1.3832,0.001791,-0.34884,0.055013,12.41,1.7374,9.2286,4.9186,0
0.43134,-0.45994,-0.17858,-0.64416,-1.3824,0.0017766,-0.34795,0.054632,12.515,1.8029,9.3221,4.996,0
0.43061,-0.45588,-0.17924,-0.64134,-1.3817,0.0017625,-0.34704,0.054252,12.62,1.8688,9.4156,5.0737,0
0.4299,-0.45181,-0.17988,-0.63854,-1.381,0.0017486,-0.34608,0.053873,12.725,1.9351,9.509,5.1515,0
0.4292,-0.44774,-0.18051,-0.63577,-1.3804,0.001735,-0.34509,0.053494,12.83,2.0019,9.6024,5.2296,0
0.42852,-0.44366,-0.18114,-0.63304,-1.3798,0.0017217,-0.34407,0.053115,12.935,2.0691,9.6958,5.308,0
0.42784,-0.43958,-0.18175,-0.63034,-1.3793,0.0017085,-0.34301,0.052737,13.039,2.1366,9.7892,5.3865,0
0.42717,-0.43549,-0.18235,-0.62767,-1.3789,0.0016956,-0.34192,0.05236,13.143,2.2046,9.8825,5.4652,0
0.42652,-0.4314,-0.18294,-0.62503,-1.3785,0.0016829,-0.34079,0.051984,13.247,2.2729,9.9758,5.5442,0
0.42587,-0.4273,-0.18353,-0.62242,-1.3781,0.0016705,-0.33963,0.051608,13.351,2.3416,10.069,5.6233,0
0.42524,-0.42321,-0.1841,-0.61984,-1.3778,0.0016582,-0.33843,0.051233,13.454,2.4107,10.162,5.7027,0
0.42462,-0.4191,-0.18467,-0.6173,-1.3775,0.0016462,-0.3372,0.050859,13.558,2.4801,10.256,5.7822,0
0.424,-0.415,-0.18522,-0.61478,-1.3773,0.0016344,-0.33594,0.050487,13.661,2.5499,10.349,5.8619,0
0.4234,-0.41089,-0.18577,-0.61229,-1.3771,0.0016227,-0.33464,0.050115,13.764,2.62,10.442,5.9418,0
0.42281,-0.40678,-0.1863,-0.60983,-1.377,0.0016113,-0.33332,0.049744,13.866,2.6904,10.535,6.0218,0
0.42223,-0.40267,-0.18683,-0.60739,-1.3769,0.0016001,-0.33196,0.049374,13.969,2.7612,10.628,6.1021,0
0.42165,-0.39855,-0.18735,-0.60499,-1.3769,0.001589,-0.33057,0.049005,14.071,2.8323,10.721,6.1824,0
0.42109,-0.39443,-0.18786,-0.60261,-1.3769,0.0015781,-0.32914,0.048638,14.173,2.9037,10.814,6.263,0
0.42054,-0.39031,-0.18836,-0.60026,-1.377,0.0015674,-0.32769,0.048271,14.275,2.9754,10.906,6.3437,0
0.41999,-0.38619,-0.18886,-0.59794,-1.3771,0.0015569,-0.32621,0.047906,14.376,3.0474,10.999,6.4245,0
0.41946,-0.38206,-0.18934,-0.59564,-1.3773,0.0015465,-0.32469,0.047543,14.478,3.1197,11.092,6.5055,0
0.41893,-0.37793,-0.18982,-0.59338,-1.3775,0.0015364,-0.32315,0.04718,14.579,3.1923,11.185,6.5866,0
0.41842,-0.37381,-0.19029,-0.59113,-1.3777,0.0015263,-0.32158,0.046819,14.68,3.2652,11.277,6.6678,0
0.41791,-0.36968,-0.19075,-0.58892,-1.378,0.0015165,-0.31997,0.046459,14.781,3.3383,11.37,6.7492,0
0.41741,-0.36555,-0.1912,-0.58673,-1.3783,0.0015068,-0.31834,0.046101,14.881,3.4117,11.462,6.8307,0
0.41692,-0.36141,-0.19164,-0.58456,-1.3787,0.0014972,-0.31668,0.045744,14.981,3.4854,11.555,6.9123,0
0.41644,-0.35728,-0.19208,-0.58242,-1.3791,0.0014878,-0.31499,0.045389,15.082,3.5593,11.647,6.994,0
0.41597,-0.35315,-0.19251,-0.58031,-1.3795,0.0014785,-0.31328,0.045035,15.181,3.6335,11.739,7.0758,0
0.4155,-0.34901,-0.19293,-0.57822,-1.38,0.0014694,-0.31154,0.044683,15.281,3.7079,11.831,7.1578,0
0.41504,-0.34488,-0.19334,-0.57615,-1.3806,0.0014605,-0.30977,0.044332,15.381,3.7825,11.923,7.2398,0
0.4146,-0.34074,-0.19375,-0.57411,-1.3812,0.0014516,-0.30797,0.043983,15.48,3.8574,12.015,7.322,0
0.41416,-0.3366,-0.19415,-0.57209,-1.3818,0.0014429,-0.30615,0.043635,15.579,3.9325,12.107,7.4042,0
0.41372,-0.33247,-0.19454,-0.57009,-1.3824,0.0014343,-0.3043,0.043289,15.678,4.0078,12.199,7.4865,0
0.4133,-0.32833,-0.19493,-0.56812,-1.3831,0.0014259,-0.30242,0.042945,15.776,4.0833,12.291,7.5689,0
0.41288,-0.32419,-0.19531,-0.56617,-1.3838,0.0014176,-0.30052,0.042602,15.875,4.1591,12.382,7.6514,0
0.41247,-0.32006,-0.19568,-0.56425,-1.3846,0.0014094,-0.2986,0.042261,15.973,4.235,12.474,7.734,0
0.41207,-0.31592,-0.19604,-0.56234,-1.3854,0.0014013,-0.29665,0.041922,16.071,4.3111,12.566,7.8166,0
0.41168,-0.31179,-0.1964,-0.56046,-1.3862,0.0013933,-0.29468,0.041585,16.169,4.3875,12.657,7.8994,0
0.41129,-0.30765,-0.19675,-0.5586,-1.3871,0.0013855,-0.29268,0.041249,16.266,4.464,12.748,7.9821,0
0.41091,-0.30352,-0.1971,-0.55676,-1.388,0.0013777,-0.29066,0.040915,16.364,4.5406,12.84,8.065,0
0.41054,-0.29939,-0.19744,-0.55495,-1.389,0.0013701,-0.28861,0.040583,16.461,4.6175,12.931,8.1479,0
0.41017,-0.29525,-0.19777,-0.55315,-1.3899,0.0013626,-0.28655,0.040252,16.558,4.6945,13.022,8.2308,0
0.40981,-0.29112,-0.1981,-0.55138,-1.391,0.0013552,-0.28446,0.039923,16.655,4.7717,13.113,8.3139,0
0.40946,-0.28699,-0.19842,-0.54962,-1.392,0.0013479,-0.28235,0.039596,16.751,4.8491,13.203,8.3969,0
0.40911,-0.28286,-0.19873,-0.54789,-1.3931,0.0013406,-0.28022,0.039271,16.848,4.9266,13.294,8.48,0
0.40877,-0.27874,-0.19904,-0.54618,-1.3942,0.0013335,-0.27806,0.038948,16.944,5.0043,13.385,8.5632,0
0.40844,-0.27461,-0.19934,-0.54449,-1.3953,0.0013265,-0.27589,0.038627,17.04,5.0821,13.475,8.6464,0
0.40812,-0.27049,-0.19964,-0.54282,-1.3965,0.0013196,-0.27369,0.038307,17.135,5.16,13.566,8.7296,0
0.4078,-0.26636,-0.19993,-0.54116,-1.3977,0.0013128,-0.27148,0.03799,17.231,5.2381,13.656,8.8129,0
0.40748,-0.26224,-0.20021,-0.53953,-1.3989,0.0013061,-0.26924,0.037674,17.326,5.3163,13.746,8.8962,0
0.40718,-0.25812,-0.20049,-0.53792,-1.4002,0.0012994,-0.26699,0.03736,17.421,5.3947,13.836,8.9795,0
0.40688,-0.25401,-0.20076,-0.53632,-1.4015,0.0012929,-0.26471,0.037048,17.516,5.4731,13.926,9.0628,0
0.40658,-0.24989,-0.20103,-0.53474,-1.4028,0.0012864,-0.26242,0.036738,17.611,5.5517,14.016,9.1462,0
0.40629,-0.24578,-0.20129,-0.53319,-1.4042,0.00128,-0.26011,0.036429,17.705,5.6304,14.106,9.2296,0
0.40601,-0.24167,-0.20155,-0.53165,-1.4055,0.0012738,-0.25778,0.036123,17.799,5.7092,14.196,9.313,0
0.40574,-0.23757,-0.2018,-0.53013,-1.407,0.0012675,-0.25543,0.035819,17.893,5.7882,14.285,9.3964,0
0.40546,-0.23346,-0.20205,-0.52862,-1.4084,0.0012614,-0.25307,0.035516,17.987,5.8672,14.375,9.4798,0
0.4052,-0.22936,-0.20229,-0.52714,-1.4098,0.0012554,-0.25068,0.035215,18.081,5.9463,14.464,9.5632,0
0.40494,-0.22526,-0.20253,-0.52567,-1.4113,0.0012494,-0.24829,0.034917,18.174,6.0255,14.553,9.6466,0
0.40469,-0.22116,-0.20276,-0.52422,-1.4128,0.0012435,-0.24587,0.03462,18.267,6.1048,14.642,9.73,0
0.40444,-0.21707,-0.20298,-0.52279,-1.4144,0.0012377,-0.24344,0.034325,18.36,6.1842,14.731,9.8134,0
0.40419,-0.21298,-0.20321,-0.52138,-1.416,0.0012319,-0.24099,0.034032,18.453,6.2637,14.82,9.8968,0
0.40396,-0.2089,-0.20342,-0.51998,-1.4175,0.0012262,-0.23853,0.033741,18.545,6.3432,14.908,9.9802,0
0.40373,-0.20481,-0.20363,-0.5186,-1.4192,0.0012206,-0.23605,0.033452,18.638,6.4228,14.997,10.064,0
0.4035,-0.20073,-0.20384,-0.51723,-1.4208,0.0012151,-0.23356,0.033165,18.73,6.5025,15.085,10.147,0
0.40328,-0.19666,-0.20404,-0.51588,-1.4224,0.0012096,-0.23106,0.032879,18.822,6.5823,15.174,10.23,0
0.40306,-0.19259,-0.20424,-0.51455,-1.4241,0.0012043,-0.22854,0.032596,18.913,6.6621,15.262,10.314,0
0.40285,-0.18852,-0.20443,-0.51324,-1.4258,0.0011989,-0.226,0.032315,19.005,6.742,15.35,10.397,0
0.40264,-0.18445,-0.20462,-0.51194,-1.4276,0.0011937,-0.22346,0.032035,19.096,6.8219,15.438,10.48,0
0.40244,-0.18039,-0.2048,-0.51065,-1.4293,0.0011885,-0.2209,0.031758,19.187,6.9019,15.525,10.563,0
0.40225,-0.17634,-0.20498,-0.50938,-1.4311,0.0011833,-0.21832,0.031482,19.278,6.9819,15.613,10.647,0
0.40206,-0.17229,-0.20516,-0.50813,-1.4329,0.0011783,-0.21574,0.031208,19.368,7.062,15.7,10.73,0
0.40187,-0.16824,-0.20533,-0.50689,-1.4347,0.0011732,-0.21314,0.030937,19.458,7.1421,15.787,10.813,0
0.40169,-0.1642,-0.20549,-0.50567,-1.4365,0.0011683,-0.21053,0.030667,19.548,7.2222,15.875,10.896,0
